posting_id,title,location,description,role_family_label
da54fc5d41f97571,SQL Server/Db2 Database Administrator,Remote,"Provide primary DBA support for mixed SQL Server and Db2 environment used by Business Intelligence Reporting team. Team is in the process of migrating BI Data Marts from DB2 instance running on Windows to SQL Server Duties include: Performance Tuning - Work includes analysis of access patterns to determine indexing and buffering needs. Collaborate with a team made up of BI Manager, Architect and Developers to identify performance challenges, devise corrective action, test and implement changes. Backup and Recovery – Create, test and deploy database backup and recovery processes using vender utilities. Work with Infrastructure team to have the backups secured in the offsite location. Disaster Recovery – Design and test recovery of application",other
84b9736c4ce45f25,"Manager, Data Science","Plano, TX 75024+1 location","Overview Who we are Collaborative. Respectful. A place to dream and do. These are just a few words that describe what life is like at Toyota. As one of the world’s most admired brands, Toyota is growing and leading the future of mobility through innovative, high-quality solutions designed to enhance lives and delight those we serve. We’re looking for diverse, talented team members who want to Dream. Do. Grow. with us. An important part of the Toyota family is Toyota Financial Services (TFS), the finance and insurance brand for Toyota and Lexus in North America. While TFS is a separate business entity, it is an essential part of this world-changing company – delivering on Toyota’s vision to move people beyond what’s possible. At TFS, you will help create best-in-class customer experiences in an innovative, collaborative environment. Who we’re looking for The Data and Analytics (DnA) Department for TFS is looking for a passionate and highly motivated Manager, Data Science. The primary responsibility of this role is to provide data science oversight and support to one of several possible areas. Areas of support may focus on an individual area or span multiple areas, including but not limited to: Sales and Marketing, Credit Risk, Residual Value, Customer Management, and Collections, as well as horizontal functions like Finance and Human Resources, or associated business including Insurance and Manufacturing. Reporting to the National Manager, Data Science, the person in this role will balance hands-on model development activities with providing direction to the business, and will deliver projects and outcomes through others, whether in their direct management line or as a leader of an individual project. Specific responsibilities include extracting and linking data from company systems; manipulating and cleaning the results, building predictive and prescriptive models to extract insights, and presenting the findings and recommendations to business partners and leaders across the business. What you’ll be doing Turn Data into Actionable Analytical Insights Partner with the business to identify the most critical questions that need to be answered about our customers and their value. Hands-on data extraction and data wrangling from internal and external systems. Analysis and model building using advanced analytics tools and techniques using statistical software packages like Python, SQL, R, SAS, etc. Presenting/Communicating Insights and Recommendations Develop, manage, and deploy analytic solutions. Build PowerPoint presentations to clearly explain results and recommend business decisions. Create output and/or results that visualize findings using fixed reports and/or tools like Tableau/Power BI. Facilitate Project Planning Develop project plans and integrate inflows and outflows of information with teams upstream and downstream from analytical efforts. Attend and participate (where appropriate) in various project planning and prioritization sessions. Lead from the Front Build cutting-edge analytical capabilities. Mentor junior analysts in utilizing data to solve business problems. What you bring Graduate degree in a quantitative discipline. Extensive work experience with programming in Python using NumPy and Pandas. Professional experience with programming in Python, R, SAS, and/or SQL. Excellent skills in building and giving presentations. Professional experience in applying predictive models to real-world problems. Proven ability to develop and execute project plans. Ability and willingness to travel up to 10% of the time. Added bonus if you have Highest degree specifically in Statistics, Mathematics, Physics, Engineering, Computer Science, Economics / Econometrics, Finance, Data Science, Machine Learning, AI, Financial Engineering, Computational Finance, Operational Research, and Industrial Engineering. Experience in the financial services industry. Experience leading/managing a team. What we’ll bring During your interview process, our team can fill you in on all the details of our industry-leading benefits and career development opportunities. A few highlights include: A work environment built on teamwork, flexibility, and respect. Professional growth and development programs to help advance your career, as well as tuition reimbursement. Vehicle purchase & lease programs. Comprehensive health care and wellness plans for your entire family. Flextime and virtual work options (if applicable). Toyota 401(k) Savings Plan featuring a company match, as well as an annual retirement contribution from Toyota regardless of whether you contribute. Paid holidays and paid time off. Referral services related to prenatal services, adoption, childcare, schools, and more. Flexible spending accounts. Relocation assistance (if applicable). To save time applying, Toyota does not offer sponsorship of job applicants for employment-based visas or any other work authorization for this position at this time. Belonging at Toyota Our success begins and ends with our people. We embrace diverse perspectives and value unique human experiences. Respect for all is our North Star. Toyota is proud to have 10+ different Business Partnering Groups across 100 different North American chapter locations that support team members’ efforts to dream, do and grow without questioning that they belong. As a company that has been one of DiversityInc’s Top 50 Companies for Diversity and a member of The Billion Dollar Roundtable supporting minority and woman-owned suppliers for over 10 years, we are proud to be an equal opportunity employer that celebrates the diversity of the communities where we live and do business. Applicants for our positions are considered without regard to race, ethnicity, national origin, sex, sexual orientation, gender identity or expression, age, disability, religion, military or veteran status, or any other characteristics protected by law. Have a question or need assistance with your application? Check out the How to Apply section of our careers page on Toyota.com or send an email to talent.acquisition@toyota.com.",other
29a257593b15c8db,"Director, Data Science (Remote)","Remote in Kansas City, MO 64108","You are as unique as your background, experience and point of view. Here, you’ll be encouraged, empowered and challenged to be your best self. You'll work with dynamic colleagues - experts in their fields - who are eager to share their knowledge with you. Your leaders will inspire and help you reach your potential and soar to new heights. Every day, you'll have new and exciting opportunities to make life brighter for our Clients - who are at the heart of everything we do. Discover how you can make a difference in the lives of individuals, families and communities around the world. Job Description: The Director, Data Science will be a key member of the US Data Analytics Center of Excellence (“COE”) and will provide thought leadership across the Sun Life US Business Group to use the power of data with machine learning and/or actuarial techniques to enhance decisions. This position will work closely with the other functional teams embedded in the business areas to advance data analytics across the company. This position reports to the AVP, Advanced Analytics. Responsibilities include advancing analytic capabilities across the company through the development of advanced analytic models, machine learning, leveraging AI to streamline and automate processes, promoting natural language processing and voice-to-text analytics, and driving a culture of data-driven, risk-based decisions. The role will have a strong research component to stay abreast of emerging data technologies and techniques, develop and lead preliminary proof of concept pilot tests, and partner with the other business analytics teams to share findings and propose possible solutions and technologies that may add value to the business. As a member of the US Data Analytics COE, this role will also act as a Subject Matter Expert in Data Science supporting individuals and teams by providing guidance & best practices, brainstorming solutions, and developing and implementing model (when required). This role may also be called upon to review and validate existing models. What will you do? Partner with functional leaders within the company to identify, develop, and implement predictive modeling and analytic solutions based on understanding of business needs and opportunities. Advocate for data-centric business practices including the adoption of deployed models. Identify internal areas where data analytics will be advantageous. Research and investigate existing and emerging data technology solutions and techniques both independently and in partnership with IT. Evaluate third party vendor solutions utilizing AI and deploy / monitor these solutions if implemented. Contribute and consult with the broader analytics community for best practices related to predictive modeling techniques, in addition to staying up to date on emerging trends. Support individuals and teams by providing guidance, expertise, best practices, and development work (when necessary) on developing and deploying analytic models, machine learning, AI, and general data science techniques and methodologies. What will be needed to succeed? Experience with a broad range of statistical programming languages, applications and data environments (e.g., R, Python, SQL, SAS, AWS Cloud Computing). Demonstrated expertise in data science including conditioning, modeling, integration and visualization. Strong knowledge of the fundamental statistical and AI underpinnings of data science. Commitment to data compliance, model governance and security protocols. Strong business acumen to understand why and how the work we do will impact our business stakeholders. Excellent communication skills, with an ability to explain technical concepts to a non-technical audience. BS in a statistical, mathematical, or technical field (e.g., computer science, actuarial science). 10+ years of experience in developing and implementing data science techniques. Ability to build and maintain strong relationships with internal business partners. What will be nice to have? MS/PhD, preferably in a statistical, mathematical, or technical field (e.g., computer science, actuarial science) or a Fellow of the Society of Actuaries. Experience with business insights and visualization tools (e.g. Tableau, Workiva, PowerBI, AWS QuickSite, Domo). Experience with Group, Dental, or Stop Loss Insurance. Experience with actuarial, underwriting, or related concepts utilized in the Group, Dental, and Stop Loss benefits fields. Able to contribute directly to work as well as influence others. What is in it for you? Excellent benefits and wellness programs to support the three pillars of your well-being – mental, physical and financial – including generous vacation and sick time, market-leading paid family, parental and adoption leave, a partially-paid sabbatical program, medical plans, company paid life and AD&D insurance as well as disability programs and more Retirement and Stock Purchase programs to help build and enhance your future financial security including a 401(k) plan with an employer-paid match as well as an employer-funded retirement account A flexible work environment with a friendly, caring, collaborative and inclusive culture Great Place to Work® Certified in Canada and the U.S. Named as a “Top 10” employer by the Boston Globe's “Top Places to Work” two years running All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran. If you are a Colorado resident, the salary range for this position is $145,400-218,200 annually. If you are a New York resident, the salary range for this position is $171,700-257,70 annually. We consider various factors in determining actual pay including your skills, qualifications, and experience. In addition to salary, this position is eligible for incentive awards based on individual and business performance as well as a broad range of competitive benefits. Sun Life Financial is a leading provider of group insurance benefits in the U.S., helping people protect what they love about their lives. More than just a name, Sun Life symbolizes our brand promise of making life brighter -for our customers, partners, and communities. Join our talented, diverse workforce and launch a rewarding career. Visit us at www.sunlife.com/us to learn more. At Sun Life we strive to create a flexible work environment where our employees are empowered to do their best work. Several flexible work options are available and can be discussed throughout the selection process depending on the role requirements and individual needs. At Sun Life we strive to create a flexible work environment where our employees are empowered to do their best work. Several flexible work options are available and can be discussed throughout the selection process depending on the role requirements and individual needs. For applicants residing in California, please read our employee California Privacy Policy and Notice. California Privacy Policy and Notice. Job Category: Advanced Analytics Posting End Date:",other
378fda5b5186dc1a,Technical Project Manager - Data Science,Remote,"As a Technical Project Manager for our Data Science team, you'll play a central role in a growing team of data scientists, engineers, and product managers developing cutting-edge machine learning algorithms and other data products. You'll use your outstanding communication skills and impeccable organizational ability to help bridge the gap in communication between Product, Data Science, and Engineering, to ensure the entire team is proactively working to meet or exceed product timelines. You'll be involved in identifying and removing roadblocks from team tasks, gathering and clarifying requirements, and helping to define project timelines and priorities. It’s hard work juggling multiple projects simultaneously, but at the end of the day you can feel proud of the role you played helping to empower small businesses with the kind of sophisticated AI-driven marketing and business optimization tools previously only available to large corporations. Responsibilities: Translate high-level product concepts and Product Requirements Documents into Technical Specifications and Work Items Develop and maintain product road maps, project schedules, and resource allocations, knowing how to adapt to technological uncertainties, multiple dependencies, and changing requirements Leverage high-level understanding of machine learning and software product life cycles to guide estimations and task prioritizations Guide products throughout their life cycle, including framing business needs, working with domain and product experts, and update and maintain product/system documentation Guide regular coordination meetings with engineers and work with remote employees Qualifications: 5+ years of industry work experience as a project/product manager in an agile Software as a Service development environment, including remote collaboration Prior experience supporting data scientists or machine learning engineers in a Project Management capacity; understanding of how traditional agile methodologies can best be adapted to the needs of data science projects Sufficient technical knowledge to discuss and understand complex data-driven cloud applications and machine learning algorithms Business domain knowledge in MarTech / AdTech / small business SaaS software solutions Experience with agile project management methodologies (preferred: agile certification) and deep familiarity with at least one project management software suite, such as Azure DevOps or Jira World-class communication, organizational, and diplomatic skills Excellent track record of meeting deliverables Bonus: experience as a data analyst, data scientist, or software engineer Job Type: Full-time",other
8ef0204ecb3603e0,Machine Learning Engineer,Remote,"Job Summary The Machine Learning Engineer is responsible for researching, experimenting, and developing machine learning, statistics and cutting-edge AI algorithms for AI-based products and platforms. Duties involve working in collaboration with Sr. Machine learning engineer, designing, developing and researching machine learning systems, models, and schemes. Studying, transforming and converting data science prototypes. Searching and selecting appropriate data sets before performing data collection and data modeling. Collaborating with technical team in supporting AI-based products releases in large-scale deployment across clinical settings. Job Responsibilities: Providing technology support for all aspects of AI product development related to Radnet AI projects Supporting development and deployment of new machine learning products and platforms, as well as maintaining and improving current models. This includes conducting machine learning research, writing and testing code; training, testing, and analyzing the models; and maintaining the technical infrastructure and documentation Contribute to the ongoing evolution of the existing AI product portfolio of applications and services Participate in product architecture design to ensure product scalability and reliability Support collaboration with product management and clinical data science team to drive desired clinical outcomes Support collaboration with product software development team members in managing the required design, documentation and software development processes per global medical device regulations Job Qualifications: Master’s degree in Computer Science or comparable field, or B.S. degree in STEM with 3+ years of industry experience in machine learning software development Proficient with Python programming and implementing deep learning models using deep learning frameworks such as Keras/Tensorflow or PyTorch Some experience with Python and basic libraries for machine learning and data analysis such as Pandas, Numpy, scikit-learn, and OpenCV) Familiarity with cloud computing tools such as AWS, code version control tools such as GitHub, and Containerization tools such as Docker. Ability to understand and apply principles found in scientific publications Understanding of data analysis/exploration principles and of machine learning methods Experience in medical imaging a plus Job Type: Full-time Pay: From $100,000.00 per year Benefits: 401(k) Dental insurance Employee assistance program Employee discount Flexible schedule Health insurance Health savings account Paid time off Referral program Vision insurance Schedule: 8 hour shift Monday to Friday Application Question(s): Are you authorized to work in the United States without sponsorship? Experience: Python: 3 years (Preferred) Work Location: Remote",ml_engineer
1b47fb447efd8f68,Data Engineer I,"Remote in Edgewater Park, NJ 08010","LOCATION 4287 Route 130 S Edgewater Park NJ US 08010 Overview Come join our growing team of data practitioners and be on the leading edge of Burlington’s digital transformation! Burlington is seeking a self-driven and highly motivated individual to join a dynamic team with a passion for data, software, and engineering. At Burlington you will have the opportunity to work with the latest technologies in a goal-oriented environment. The Data Engineer I is a member of the Enterprise Data and Analytics team supporting business areas including Merchandising, Allocations, Marketing, IT and Supply Chain Analytics teams with insights gained from analyzing Burlington and external data. The successful candidate will have strong experience pulling data from various internal and external data sources and preparing it for advanced analytics, segmentation, and modeling. Must have strong interpersonal and relationship building skills as well as written and verbal communication skills. Education: Bachelor’s or master’s degree in Computer Science / Engineering, Informatics, or related areas. Experience: 3-5 years of experience in designing and implementing large scale data loading, manipulation, processing, analysis, and exploration solutions Experience developing SQL based data processing 3+ years of experience with Data Architecture, Data Warehouse, Data Lake, Data Marts and Data Stores with focus on AI/ML techniques Experience with Snowflake, Oracle Databases, Azure and ADLS Skills and Abilities: Technical expertise with pulling and massaging data Great understanding of first/third party data Agile Development methodology Database Normalization Advanced SQL skills Understanding of data management principles and processes Passion for data, analytics and pushing business innovation Preferred Skills: Experience with Informatica IICS Experience with Azure or one of the cloud data platforms. Unix / Linux Experience. Experience with SSH / SFTP protocols. Experience with Jenkins Pipelines. Previous experience with DevOps. Experience with CI/CD. Experience with Python / Java programming languages. Experience with Azure and ADLS. Experience with UC4. Come join our team. You’re going to like it here! You will enjoy a competitive wage, flexible hours, and an associate discount. Burlington’s benefits package includes medical, dental and vision coverage including life and disability insurance. Full time associates are also eligible for paid time off, paid holidays and a 401(k) plan. We are a rapidly growing brand and provide a variety of training and development opportunities so our associates can grow with us. Our teams work hard and have fun together! Burlington associates make a difference in the lives of customers, colleagues, and the communities where we live and work every day. Burlington Stores, Inc. is an equal opportunity employer committed to workplace diversity. \#LI-TG1 Posting Number 2022-176956 Location US-NJ-Edgewater Park Address 4287 Route 130 S Zip Code 08010 Workplace Type Remote Position Type Regular Full-Time Posted Date 7 months ago (4/7/2022 10:47 AM) Career Site Category Corporate Position Category Information Technology Evergreen Yes",data_engineer
f2ed3a29e18c084b,Business Intelligence Analyst,"Remote in Nashville, TN 37203","Description Do you want to be a part of a family and not just another employee? Are you looking for a work environment where diversity and inclusion thrive? Submit your application today and find out what it truly means to be a part of a team. At HCA Healthcare, you have options. You can choose from a variety of benefits to create a customizable plan. You have the ability to enroll in several medical coverage plans including vision and dental. You can even select additional a la carte benefits to meet all your needs. Enroll in our Employee Stock Purchase Plan (ESPP), 401k, flex spending accounts for medical and childcare needs, and participate in our tuition reimbursement and student loan repayment programs. HCA Healthcare is dedicated to the growth and development of our colleagues. We will provide you the tools and resources you need to succeed in our organization. We are currently looking for an ambitious Business Analyst II to help us reach our goals. Unlock your potential here! As a Business Intelligience Analyst, you will be responsible for developing, analyzing, interpretting, testing, coordinating, and implementing new or enhanced business processes. You will also manage the creation of deliverables and communicate/present findings and requirements to a large range of stakeholders, including Operations, Development, Testing, Education, and Training teams. What you will do in this role: Work collaboratively with stakeholders to identify project objectives, scope, dependencies, and risks for projects. Collaborate with peers to develop a customized business analysis approach, defining the business analysis tasks, resources, and estimated effort to complete a project Translate conceptual user requirements into functional requirements in a clear manner that is comprehensible to developers and others on the project team Analyze current or potential business processes and review existing information systems: interview users, analyze process flows, map/flowchart existing business processes, identify opportunities for improvement, map/flowchart improvements to existing business processes, and document existing business processes and business rules Manage changes to the business requirements, assess the impact of requirement changes, and ensure appropriate approval of those changes Manage business requirement communication, ensuring that stakeholders have a shared understanding of the requirements Quickly understand business problems and opportunities in the context of the requirements, analyze and present proposed solution options Leverage and continually mature interview and facilitation techniques to elicit business needs and requirements Develop master and detailed test plans and execute those plans in various product support environments for new upgrades to the system based upon process improvement initiatives Provide post-implementation support by validating pre- and post-implementation data to ensure strategic goals were met before transitioning to support Communicate project status and objectives to project team, downstream departments, clients, and vendors Work independently with internal clients to identify opportunities for improvement Education Four-year undergraduate degree with major course work in health services administration, management information systems, or business administration is preferred. Relevant education may substitute experience requirement. Experience Minimum three-year experience as Business Analyst and five years' experience in Healthcare industry preferred Certificate/License Six Sigma certification preferred Parallon is an industry leader in revenue cycle services. We partner with over 650 hospitals and 2,400 physician practices nation-wide. Our parent company, HCA Healthcare has been consistently named a World's Most Ethical Company by Ethisphere and is ranked in the Fortune 100. We are a family 270,000 strong! Our Talent Acquisition team is reviewing applications immediately. Highly qualified candidates will be promptly contacted by our hiring managers for interviews. Submit your resume today to join our community of caring! We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. LI-REMOTE PAR-AFHP",bi
8655ff7755dee71d,"Senior Manager, Data Science Strategy (Remote)","Remote in Atlanta, GA 30361+10 locations","Position Purpose: The Data Science Strategy Sr. Manager is responsible for building and executing the operating model for the Online and Marketing Data Analytics team. This operating model will determine process, structure, training and prioritization. The role will: Build flexibility in the Data Analytics team to support evolving enterprise priorities Lead the delivery of cross functional data projects Implement strategies that increase adoption of self-serve data products and insights As a Data Science Sr. Manager, you will also provide executive summaries to all levels of the organization and leverage your business knowledge and network to identify opportunities to leverage data science solutions. The above responsibilities require building relationships, a digital analytics background, an understanding of organizational strategy and experience with agile project delivery. Major Tasks, Responsibilities & Key Accountabilities: 50% People Management & Team Leadership - Provide leadership, mentorship and coaching to direct reports and evaluate performance, execution, and contribution; Support Data Science Director in establishing a clear vision for the team and influencing reach with business partners; Attract, retain and develop top talent to build an effective and high performing teams; Support team in development of business knowledge and technical skills with clear plans and regular assessment of progress; Develop onboarding and training plan for both technical and soft skills that will ensure high level of capabilities within the team; Foster collaboration and alignment between different data science roles to develop a supportive and engaged team; Ensure best practices and world-class techniques are leveraged in the solutioning for business problems and future team reach; Drive team's results and celebrate accomplishments 15% Program Management - Prioritize and assign projects by striking a balance between a variety of factors, like funding, return on investment, innovative or challenging work, among others; Manage programs for the team to ensure consistency of execution, balance of resources and quality solutions; Collaborate with program managers and business partners to align on objectives and expectations and ensure project teams deliver against them; Serve as escalation point for any issues or difficulties with specific projects; Provide executive updates to leaders at all levels of the organization on program effectiveness, team accomplishments, summary of findings and recommended solution, and explain internal and external impacts; Be a champion and advocate for the team's capabilities, expertise, and needs 25% Strategy & Business Development - Leverage extensive business knowledge and relationships to seek out new business opportunities to leverage data science and advocate for team's skills; Effectively develop trust and collaboration with internal customers and cross-functional teams; Ensure alignment with IT support model, collaboration, tools and governance to enable data scientists to be most effective in executing their roles; Collaborate with other data science managers across the organization to lead the efforts of developing high level strategy and optimizing talent management 10% Technical Exploration & Development - Seek further knowledge on key developments within data science, technical skill sets, and additional data sources; Participate in the continuous improvement of data science and analytics by developing replicable solutions (for example, codified data products, project documentation, process flowcharts) to ensure solutions are leveraged for future projects; Ensure best practices and vision for data analysis and model productionalization are leveraged Nature and Scope: This position reports to Director or above This position has Direct Reports and manages programs Environmental Job Requirements: Environment: 1. Located in a comfortable indoor area. Any unpleasant conditions would be infrequent and not objectionable. Travel: Typically requires overnight travel 5% to 20% of the time. Standard Minimum Qualifications: Must be eighteen years of age or older. Must be legally permitted to work in the United States. Additional Minimum Qualifications: Demonstrated proficiency in predictive modeling, data mining and data analysis Proficient managing and growing team members in a professional setting Proficiency in guiding more junior team members through Data Science fundamentals in a professional setting Demonstrated experience with translating high level strategy to tactical execution Education Required: The knowledge, skills and abilities typically acquired through the completion of a bachelor's degree program or equivalent degree in a field of study related to the job. Years of Relevant Work Experience: 10 years Physical Requirements: Most of the time is spent sitting in a comfortable position and there is frequent opportunity to move about. On rare occasions there may be a need to move or lift light articles. Preferred Qualifications: 11+ years of experience in business intelligence and analytics Previous people or project team management experience Demonstrated expertise in predictive modeling, data mining and data analysis Mastery running queries against data (preferably with Google BigQuery or SQL) Proficient with data visualization software (preferably Tableau) Mastery utilizing statistical techniques to identify key insights that help solve business problems Proficient in Prescriptive Modeling like optimization, computer vision, recommendation, search or NLP Knowledge, Skills, Abilities and Competencies: Attracts Top Talent: Attracting and selecting the best talent to meet current and future business needs Builds Effective Teams: Building strong-identity teams that apply their diverse skills and perspectives to achieve common goals Builds Networks: Effectively building formal and informal relationship networks inside and outside the organization Business Insight: Applying knowledge of the business and the marketplace to advance the organization's goals Communicates Effectively: Developing and delivering multi-mode communications that convey a clear understanding of the unique needs of different audiences Develops Talent: Developing people to meet both their career goals and the organization's goals Directs Work: Provides direction, delegating and removing obstacles to get work done Drives Engagement: Creating an environment where people are motivated to do their best to help the organization achieve its objectives Drives Vision and Purpose: Painting a compelling picture of the vision and strategy that motivates others to action Instills Trust: Gaining the confidence and trust of others through honesty, integrity, and authenticity Interpersonal Savvy: Relating openly and comfortably with diverse groups of people Organizational Savvy: Maneuvering comfortably through complex policy, process, and people-related organizational dynamics Persuades: Using compelling arguments to gain the support and commitment of others Strategic Mindset: Seeing ahead to future possibilities and translating them into breakthrough strategies Pay Rate: $280,000 - $140,000",other
5424428383c29605,Product Manager with (AI and ML),Remote,"Note: This is a fully remote role for the right candidate. Need someone having exp in Artificial Intelligence and Machine Learning. Overview: The AI/ML product manager will contribute by managing several products within the portfolio of AI/ML platform products. The AI/ML product manager’s core responsibilities will include developing the product roadmap, conducting user research, and fostering shared understanding by creating personas and user journeys. They are also responsible for managing Jira backlogs and acting as product owners for corresponding scrum teams. Candidates can expect to closely collaborate with platform engineers and data scientists as well as leadership teams. Experience with data science, data engineering, and MLOps workflows in a traditional on-prem, hybrid cloud, or public cloud environment is highly desirable as is product management experience related to a large, multi-faceted product with many stakeholders. Manager Notes: 7+ years of relevant professional experience This team builds out the core platforms that are used by the Quantitative teams in order to ingest the data required. A Product Manager who has exposure in the Analytics space, broad Analytics where similar concepts are seen is ideal for this team. Someone who has worked on a platform in order to build core capabilities. Someone who understands the challenges of putting things in to production This team isn't seeking an AI/ML analyst but rather someone who has experience performing duties of a Product Manager, understanding Jira, Agile Scrum and acting as a Product Owner within Agile Scrum team Top Skills: -Product Manager experience -Meeting regularly with tech teams -Exposure and knowledge of technology stack in an Analytic environment -AI/ML knowledge is a subset of that analytic experience that is nice to have -Big Data environment -Cloud-technology environment is changing and the move to google cloud is an important distinction of the role Required Technology Skills: -Familiarity in big data tools, Hadoop, Spark -Unix based environment -Knowledge of Python is a plus (not seeking a developer of course) -Understanding data warehouse (e.g. teradata) vs. datalake (hadoop) -BI Reporting-Tableau -SQL Specific education/License Requirements: -Bachelors in Analytics or Business related field is a nice to have Preferred Industry/Company Experience: -Financial Services is helpful but the models are not heavily related to work in a financial organization. Job Type: Contract Pay: $60.00 - $67.50 per hour Schedule: 8 hour shift",other
4a2f792806c1d64a,Business Analyst,"Philadelphia, MS 39350","Job Title: Business Analyst CRM Location: Philadelphia(Onsite) Client: Macquarie Job Description: You will join as an experienced Business Analyst and will work in a dynamic and global environment where you will be responsible for communication between our business users/management in the Americas region and our CRM Product Team. You will clearly articulate and solve business issues using existing and potentially new features or capabilities within the Salesforce platform. You will work closely with other team members interacting with a range of stakeholders, including senior members of the business team, to gather and analyze data to identify and determine business cases, trends, and statistics. You will act as one of the main points of contact for all Americas Salesforce users. You will assist in gathering of business requirement documentation, including process mapping, and supporting business outcomes, whilst assisting in project execution across all disciplines including project management, analysis, solution design, business acceptance testing, and change management. Your ability to clearly communicate between the business and technical specialists will enable you to excel in this role. You will have excellent written and oral communication skills, be a highly motivated, proactive, and resilient individual. You will demonstrate sound business judgement and possess strong interpersonal skills which will help you liaise with stakeholders at all levels. Fundamentally, you will be solution driven and focused on getting to done for the next most valuable action on the platform. Proven prior experience in the Financial Services and asset management industry will be valuable to be a key player on this team. Whereas prior experience and knowledge of Salesforce is not a requirement for this opportunity, your strong learning mindset, inquisitive nature, and ability to learn new concepts quickly will help you succeed in this role. Job Type: Full-time Schedule: 8 hour shift Ability to commute/relocate: Philadelphia, MS 39350: Reliably commute or planning to relocate before starting work (Required) Experience: SQL: 1 year (Preferred) Work Location: One location",data_analyst
220edba1f6831ee9,Epic Cogito Business Intelligence Developer,"Dallas, TX","Hours of Work : 40 Days Of Week : 5 Work Shift : Job Description : Epic Cogito Business Intelligence Developer In this highly technical, fast-paced, and challenging position, you'll collaborate with multidisciplinary team members to provide the very best care for our patients. The Epic Cogito Business Intelligence Developer supports many users and departments within the health care system. Job Requirements: Bachelor's degree in Information Systems or related field is preferred. 5+ years of healthcare IT experience is required, financial, clinic or hospital Cogito\Workbench experience is preferred. Epic certification is required and one or more years build experience within the appropriate Epic module is strongly preferred. Functional knowledge of EHR software Proficiency in MS Office applications Demonstrated customer service skills Previous experience in healthcare is preferred; familiarity with clinical roles and medical terminology is very helpful. Ability to effectively work cross-functionally with other application teams Ability to communicate clearly Job Responsibilities: Plan, design, test, implement, support, and maintain functionality related to Epic module Create, test, and document new build, workflows, changes, etc. Manage multiple jobs at one time, balancing resources, priorities, deadlines and time. Assist other application teams in understanding user needs and problems in order to determine feasibility of solutions. Mentors team members as necessary, and informs leadership of all events pertaining to the operations of assigned modules and projects. Manage help desk tickets, phone calls, emails, etc. Always look for ways to improve the patient experience Take initiative for your professional growth Be engaged and eager to build a winning team Methodist Health System is a highly revered, leading nonprofit healthcare organization in Dallas, Texas. Named one of the fastest-growing health systems in America by Modern Healthcare, Methodist includes 13 hospitals, either through ownership or affiliation. Our wholly owned and full-service hospitals include Methodist Dallas, Methodist Charlton, Methodist Mansfield, Methodist Midlothian, and Methodist Richardson Medical Centers; Methodist Richardson – Campus for Continuing Care; and, our newest, Methodist Southlake Medical Center. Our affiliated physician organization is Methodist Medical Group, which includes more than 50 healthcare clinics, two concierge medicine clinics, an urgent care clinic, and a virtual care platform known as MethodistNOW. At Methodist, we strive to have a diverse workforce that reflects the communities we serve — one that is welcoming of the skills and talents of all groups. Our reputation as an award-winning employer shows in the honors we’ve earned: Magnet® designations for Methodist Dallas, Methodist Charlton, Methodist Mansfield, and Methodist Richardson 150 Great Places to Work in Healthcare nine years in a row by Becker’s Hospital Review Military Friendly® Employer, Silver Designation One of three Top Healthcare Diversity Organizations in the U.S., 2019 Ranked No. 2 on DiversityInc’s List of Top Hospitals and Health Systems in America, 2018 Our Care Commitments Take Care of Patients Take Care of Each Other Take Care of Ourselves Take Care of Methodist",bi
